repo,username,type,name,timestamp,additions,deletions,total,message,userURL,repoURL
billy,pnegahdar,1,Parham Negahdar,2013-08-08T23:54:09Z,74,45,119,Fixed fixutres,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T00:18:56Z,47,1,48,a test,https://github.com/pnegahdar,https://github.com/balanced/billy
balanced-dashboard,mjallday,1,Marshall Jones,2013-08-09T00:19:04Z,11,11,22,formatting,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-08-09T00:19:13Z,2189,960,3149,Merge commit 'd32f6e56d7ac9a9340031dab2cdc1fc7da2d1b09',https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-08-09T00:19:24Z,6,7,13,Merge remote-tracking branch 'origin/master',https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
billy,pnegahdar,1,Parham Negahdar,2013-08-09T03:06:10Z,136,74,210,Invoice tests pass...,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T15:25:12Z,2,2,4,Starter commit,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T15:37:42Z,57,1734,1791,Did the company test. Pruned out the old tests,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T16:00:42Z,40,19,59,Fixed delete cascades,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T16:12:29Z,18,9,27,Charge plan test,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T17:34:05Z,42,31,73,more model tests,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T17:34:25Z,125,0,125,forgot to add files,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T19:26:23Z,125,55,180,yo,https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-09T19:28:32Z,1081,2417,3498,"Merge pull request #27 from balanced/develop

Develop",https://github.com/pnegahdar,https://github.com/balanced/billy
balanced-dashboard,nodesocket,1,Justin Keller,2013-08-09T20:08:26Z,1347,5,1352,Filter by status_rollup; succeeded && failed.,https://github.com/nodesocket,https://github.com/balanced/balanced-dashboard
balanced-dashboard,nodesocket,1,Justin Keller,2013-08-09T22:01:27Z,5,2,7,Proper test for filter on status_rollup,https://github.com/nodesocket,https://github.com/balanced/balanced-dashboard
balanced-api,matin,1,Matin Tamizi,2013-08-09T23:10:04Z,32,22,54,properly handle month and year,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-dashboard,nodesocket,1,Justin Keller,2013-08-09T23:59:09Z,27,20,47,mjallday fixes yo',https://github.com/nodesocket,https://github.com/balanced/balanced-dashboard
balanced-dashboard,nodesocket,1,NodeSocket,2013-08-10T01:20:26Z,1361,9,1370,"Merge pull request #466 from nodesocket/logs

Filter by status_rollup; succeeded && failed.",https://github.com/nodesocket,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-08-10T01:41:29Z,41,18,59,formatting and assert request was made,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-08-10T01:43:17Z,4,4,8,up the coverage,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-api,matin,1,Matin Tamizi,2013-08-10T06:29:19Z,1,1,2,bank account number can be of any length,https://github.com/matin,https://github.com/balanced/balanced-api
active_merchant,External,-1,Joe Marty,2012-03-26T19:37:05Z,9,2,11,"Separate the concept of ""test transaction"" from ""demo account"" in Viaklix and Elavon gateways.
Added a new ""test_mode"" parameter to the transaction options to deal with VirtualMerchant's test_mode.
The .test? method (or :test option) on the Gateway object is now only used to determine the URL.",https://github.com/mltsy,https://github.com/balanced/active_merchant
balanced-ruby,remear,1,Ben Mills,2013-08-10T22:32:29Z,11,0,11,Add customer delete scenario,https://github.com/remear,https://github.com/balanced/balanced-ruby
balanced-ruby,remear,1,Ben Mills,2013-08-10T23:07:50Z,11,0,11,"Merge pull request #123 from balanced/customer_delete

Add customer delete scenario",https://github.com/remear,https://github.com/balanced/balanced-ruby
balanced-php,remear,1,Ben Mills,2013-08-10T23:22:42Z,1,0,1,"Merge pull request #49 from jbafford/ds_store

Remove .DS_Store and add to .gitignore",https://github.com/remear,https://github.com/balanced/balanced-php
balanced-php,remear,1,Ben Mills,2013-08-10T23:28:06Z,35,0,35,Add customer delete scenario,https://github.com/remear,https://github.com/balanced/balanced-php
balanced-python,remear,1,Ben Mills,2013-08-10T23:36:56Z,1,0,1,Ignore .DS_Store,https://github.com/remear,https://github.com/balanced/balanced-python
balanced-python,remear,1,Ben Mills,2013-08-10T23:37:44Z,25,0,25,Add customer delete scenario,https://github.com/remear,https://github.com/balanced/balanced-python
balanced-java,remear,1,Ben Mills,2013-08-10T23:45:33Z,2,0,2,Ignore .DS_Store,https://github.com/remear,https://github.com/balanced/balanced-java
balanced-java,remear,1,Ben Mills,2013-08-10T23:46:28Z,16,0,16,Add customer delete scenario,https://github.com/remear,https://github.com/balanced/balanced-java
balanced-node,remear,1,Ben Mills,2013-08-11T00:01:16Z,2,0,2,Ignore .DS_Store,https://github.com/remear,https://github.com/balanced/balanced-node
balanced-node,remear,1,Ben Mills,2013-08-11T00:02:55Z,31,0,31,Add customer delete scenario,https://github.com/remear,https://github.com/balanced/balanced-node
balanced-node,remear,1,Ben Mills,2013-08-11T00:47:59Z,39,6,45,Fix failing bank account verification test,https://github.com/remear,https://github.com/balanced/balanced-node
balanced-node,remear,1,Ben Mills,2013-08-11T00:53:56Z,39,6,45,"Merge pull request #11 from balanced/fix-ba-verification-test

Fix failing bank account verification test",https://github.com/remear,https://github.com/balanced/balanced-node
balanced-java,remear,1,Ben Mills,2013-08-11T01:53:22Z,16,0,16,"Merge pull request #48 from balanced/customer_delete

Add customer delete scenario",https://github.com/remear,https://github.com/balanced/balanced-java
balanced-python,remear,1,Ben Mills,2013-08-11T01:53:28Z,26,0,26,"Merge pull request #62 from remear/customer_delete

Added Customer delete scenario",https://github.com/remear,https://github.com/balanced/balanced-python
balanced-php,remear,1,Ben Mills,2013-08-11T01:53:45Z,35,0,35,"Merge pull request #51 from balanced/customer_delete

Add customer delete scenario",https://github.com/remear,https://github.com/balanced/balanced-php
balanced-node,remear,1,Ben Mills,2013-08-11T02:06:27Z,31,0,31,"Merge pull request #10 from balanced/customer_delete

Add customer delete scenario",https://github.com/remear,https://github.com/balanced/balanced-node
balanced-docs,remear,1,Ben Mills,2013-08-11T02:14:04Z,63,0,63,Add delete a customer section,https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-11T02:14:26Z,5,5,10,Update client submodule revisions,https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-11T02:14:38Z,1,0,1,Ignore scenario.cache,https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-11T02:33:43Z,69,5,74,"Merge pull request #225 from remear/customer-delete

Add delete a customer section",https://github.com/remear,https://github.com/balanced/balanced-docs
active_merchant,External,-1,Nathaniel Talbott,2012-03-30T18:58:19Z,9,2,11,"Merge pull request #320 from mltsy/master

Viaklix/Elavon: Separate ""demo accounts"" from ""test transactions""",https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-04-10T14:35:58Z,6,5,11,Paybox: remove Iconv usage.,https://github.com/ntalbott,https://github.com/balanced/active_merchant
billy,pnegahdar,1,Parham Negahdar,2013-08-11T16:07:22Z,180,179,359,"Merge pull request #30 from victorlin/fix-import-issue

Fix #23 import issue

+1, @victorlin can you branch into victor, merge into develop (ill branch into parham, merge into develop as well) and then we'll do a periodic merge into master",https://github.com/pnegahdar,https://github.com/balanced/billy
billy,pnegahdar,1,Parham Negahdar,2013-08-11T16:09:43Z,606,1,607,"Merge pull request #29 from victorlin/enhancement-setup-script

Fix #14, add setup.py and relative files,

+1 again just incase you miss the last comment: merge develop from a branch then we'll merge master.",https://github.com/pnegahdar,https://github.com/balanced/billy
balanced-api,matin,1,Matin Tamizi,2013-08-11T22:19:40Z,0,5,5,cards don't supports cedits,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-11T22:19:55Z,5,0,5,link to bank account credits,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-11T22:24:05Z,18,9,27,main items in envelope is required,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-11T22:33:07Z,16,0,16,make links in envelope more consistent,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-11T22:56:54Z,4,4,8,"exp should use expiration_month, expiration_year",https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T00:32:24Z,0,1,1,remove postal_code dependency on country_code,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T00:36:22Z,156,0,156,scenarios: avs. closes #371,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T00:45:18Z,3,3,6,fix copy/paste error,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T00:47:29Z,72,0,72,cvv match. closes #372,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T00:57:37Z,68,0,68, card brand scenarios,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T01:11:58Z,0,4,4,can_debit on a card doesn't mean anything,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T02:58:27Z,0,4,4,remove address dependencies,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:04:28Z,88,0,88,scenarios: card tokenization,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:08:48Z,0,0,0,rename: error_view => errors,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:16:27Z,17,1,18,luhn,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:25:44Z,4,0,4,return bank name with bank account,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:40:40Z,141,0,141,scenarios: initial bank account scenarios,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:43:23Z,1,1,2,fixed typo,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T03:51:46Z,1,2,3,remove default country_code as US,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T04:03:59Z,31,4,35,scenario: card delete,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T04:05:14Z,3,3,6,fix naming,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T04:09:35Z,25,3,28,scenario: unstore bank account,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T04:10:31Z,1,1,2,missing comma,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T04:20:16Z,56,56,112,remove relative ref to requests and responses dir,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T04:23:18Z,7,7,14,fix c/p error,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T06:36:14Z,2,2,4,appears_on_statement_as and description can be null in request for credits,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T16:57:34Z,122,0,122,scenario: credit bank account,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T16:59:46Z,15,0,15,scenario: credit existing bank account,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:03:06Z,51,0,51,scenario: debit bank account,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:10:11Z,22,10,32,scenario: insufficient escrow for bank account credit,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:12:55Z,1,1,2,typo,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:19:33Z,20,11,31,card fixtures,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-dashboard,mjallday,1,Marshall Jones,2013-08-12T17:23:18Z,15,19,34,better implementation,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:23:51Z,1,1,2,fix status_code,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:26:53Z,17,17,34,retrive bank account,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:28:40Z,0,18,18,remove redundent scenario,https://github.com/matin,https://github.com/balanced/balanced-api
active_merchant,External,-1,John Duff,2012-05-22T15:12:01Z,10,1,11,PaymentExpress: add Cvc2Presence flag when submitting verification value,https://github.com/jduff,https://github.com/balanced/active_merchant
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:34:18Z,15,0,15,scenario: debit card successful,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:38:32Z,3,1,4,verify response schema for card tokenization,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T17:43:42Z,1,1,2,fix reference url,https://github.com/matin,https://github.com/balanced/balanced-api
active_merchant,External,-1,John Duff,2012-05-22T17:15:52Z,10,1,11,Merge branch 'payment_express_add_cvc2_presence',https://github.com/jduff,https://github.com/balanced/active_merchant
active_merchant,External,-1,Dennis Theisen,2012-06-08T14:26:41Z,3,8,11,Paybox Direct: Treat all response codes besides '00000' as hard failures and never as fraud.,https://github.com/Soleone,https://github.com/balanced/active_merchant
balanced-ruby,External,-1,Josh Deeden,2012-06-11T03:28:38Z,3,8,11,Manicuring code just a wee bit.,https://github.com/gangster,https://github.com/balanced/balanced-ruby
balanced-api,matin,1,Matin Tamizi,2013-08-12T21:26:37Z,2,4,6,minor corrections,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T21:31:32Z,34,34,68,equals => matches,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T21:34:00Z,0,208,208,remove scenarios that used previous format,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-ruby,External,-1,Brian Moseley,2012-08-14T19:19:23Z,11,0,11,"fixes #31: support Kaminari-style pagination parameters

support `:page` and `:per` pagination parameters a la Kaminari. `:page`
is 1-indexed. a default limit of 10 is used ot calculate the offset
if `:page` is provided but neither `:limit` nor `:per` is. `:page` and
`:per` take precedence over `:offset` and `:limit` respectively.",https://github.com/bcm,https://github.com/balanced/balanced-ruby
balanced.github.com,External,-1,Joonas Bergius,2012-12-05T10:08:42Z,4,7,11,Cleaned up the formatting of the sidebar contents on the listing page,https://github.com/joonas,https://github.com/balanced/balanced.github.com
hubot,External,-1,Aaron Kromer,2013-03-08T20:32:25Z,10,1,11,"Add default play implementation on Adapter.

This will log a warning if the loaded adapter does not implement the
`play` function and a script calls it.",https://github.com/cupakromer,https://github.com/balanced/hubot
hubot,External,-1,Pierre Carrier,2013-04-03T00:24:42Z,9,2,11,src/creator.coffee: make binaries executable,https://github.com/pcarrier,https://github.com/balanced/hubot
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-05-22T18:59:09Z,10,1,11,Add callback model,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-api,matin,1,Matin Tamizi,2013-08-12T22:48:59Z,5,0,5,add debits to bank_accounts links,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-08-12T23:02:31Z,1,1,2,correct reference format,https://github.com/matin,https://github.com/balanced/balanced-api
balanced-node,matthewfl,1,Matthew Francis-Landau,2013-06-03T18:49:31Z,5,6,11,changing the example uris to be uris,https://github.com/matthewfl,https://github.com/balanced/balanced-node
balanced-api,matin,1,Matin Tamizi,2013-08-12T23:06:22Z,182,59,241,"Merge pull request #370 from matthewfl/rev1

travis ci validation",https://github.com/matin,https://github.com/balanced/balanced-api
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-04T22:48:40Z,0,11,11,"Take out testconfig-before, it's no longer necessary",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-06T23:28:55Z,11,0,11,Add default error handler that redirects to login on load error,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
www.balancedpayments.com,matthewfl,1,Matthew Francis-Landau,2013-06-13T02:37:35Z,7,4,11,fixing irc on the help page,https://github.com/matthewfl,https://github.com/balanced/www.balancedpayments.com
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-13T23:43:01Z,9,2,11,Clean up transactions,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-java,External,-1,Ryan Loomba,2013-06-17T05:42:26Z,11,0,11,add in some missing scenarios,https://github.com/rloomba,https://github.com/balanced/balanced-java
balanced-java,External,-1,Ryan Loomba,2013-06-17T05:57:27Z,11,0,11,"Merge pull request #27 from rloomba/add-scenarios

add in some missing scenarios",https://github.com/rloomba,https://github.com/balanced/balanced-java
balanced-node,External,-1,Stephen Wan,2013-07-16T02:43:58Z,11,0,11,added test for getBankAccounts,https://github.com/StephenCWan,https://github.com/balanced/balanced-node
balanced-node,External,-1,Stephen Wan,2013-07-16T02:49:19Z,11,0,11,added test for getCards function,https://github.com/StephenCWan,https://github.com/balanced/balanced-node
balanced-docs,matthewfl,1,Matthew Francis-Landau,2013-07-19T01:56:08Z,6,5,11,fixing search issue,https://github.com/matthewfl,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-13T13:39:57Z,1,1,2,Use cURL delete template,https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-13T13:40:44Z,5,2,7,Fix newline issue in cURL scenarios. Thanks Mahmoud.,https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-13T15:39:50Z,1,1,2,"Merge pull request #231 from remear/customer-delete

Use cURL delete template",https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-13T15:40:09Z,5,2,7,"Merge pull request #230 from remear/fix-curl-newline

Fix newline issue in cURL scenarios. Thanks Mahmoud.",https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-13T16:44:02Z,1,1,2,Allow the use of mirrors for pip,https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-docs,remear,1,Ben Mills,2013-08-13T16:56:38Z,1,1,2,"Merge pull request #232 from remear/master

Allow the use of mirrors for pip",https://github.com/remear,https://github.com/balanced/balanced-docs
balanced-dashboard,victorlin,1,Victor Lin,2013-07-30T07:37:05Z,6,5,11,Fix #408 customer CSV export bug,https://github.com/victorlin,https://github.com/balanced/balanced-dashboard
www.balancedpayments.com,kleinsch,1,Nick Kleinschmidt,2013-08-02T23:40:20Z,9,2,11,Add diagonal stripes to color blocks,https://github.com/kleinsch,https://github.com/balanced/www.balancedpayments.com
www.balancedpayments.com,kleinsch,1,Nick Kleinschmidt,2013-08-05T20:07:32Z,5,6,11,Button fixes,https://github.com/kleinsch,https://github.com/balanced/www.balancedpayments.com
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-07T23:22:21Z,5,6,11,Stop using window.location.hash,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-13T22:34:17Z,7,4,11,Add instructions to README about img build dependencies,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
billy,victorlin,1,Victor Lin,2013-08-18T04:38:57Z,11,0,11,Add missing line in transaction test,https://github.com/victorlin,https://github.com/balanced/billy
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-28T23:03:33Z,10,1,11,Update styling for invoices list,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-11T21:17:55Z,11,0,11,Add mixpanel events for failed AJAX requests,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-28T00:19:42Z,0,11,11,Remove unnecessary test,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,daliwali,1,Dali Zheng,2013-10-18T23:22:08Z,1,10,11,remove stubbed buyers,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-js,matthewfl,1,Matthew Francis-Landau,2013-10-29T18:43:21Z,5,6,11,bump version to 1.1.11,https://github.com/matthewfl,https://github.com/balanced/balanced-js
active_merchant,External,-1,Adrian Irving-Beer,2011-04-15T18:07:29Z,9,1,10,Add tax field to braintree.,https://github.com/wisq,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2011-04-22T20:40:34Z,5,5,10,UK->GB,https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,Cody Fauser,2011-06-15T21:29:08Z,4,6,10,Add Diners Club to Braintree's support card types list,https://github.com/codyfauser,https://github.com/balanced/active_merchant
active_merchant,External,-1,Dennis Theisen,2011-06-22T15:35:38Z,9,1,10,Orbital: Use more generic expiry_date handling that doesn't depend on the ActiveMerchant::CreditCard class.,https://github.com/Soleone,https://github.com/balanced/active_merchant
active_merchant,External,-1,John Duff,2011-08-17T15:33:30Z,5,5,10,"Merge pull request #160 from RISCfuture/master

Variety of bug fixes for Orbital",https://github.com/jduff,https://github.com/balanced/active_merchant
active_merchant,External,-1,Dennis Theisen,2011-09-30T17:00:52Z,7,3,10,Realex: Only send letter and number characters in the shipping code field,https://github.com/Soleone,https://github.com/balanced/active_merchant
active_merchant,External,-1,pitr,2011-10-12T07:01:46Z,5,5,10,Beanstream: fix tests to use new api #refund instead of #credit,https://github.com/jduff,https://github.com/balanced/active_merchant
hubot,External,-1,Jon Maddox,2011-10-26T00:25:28Z,9,1,10,should give them a link to follow too,https://github.com/maddox,https://github.com/balanced/hubot
hubot,External,-1,rick,2011-10-26T23:23:39Z,7,3,10,allow configurable save interval for the brain,https://github.com/technoweenie,https://github.com/balanced/hubot
hubot,External,-1,OiNutter,2011-10-30T12:59:36Z,5,5,10,Tidied the translate regular expression with non-matching groups so msg.match only returns the terms we're interested in.,https://github.com/OiNutter,https://github.com/balanced/hubot
hubot,External,-1,Horace Ko,2011-12-07T06:36:22Z,10,0,10,Added topic changing to Campfire adapter.,https://github.com/horaceko,https://github.com/balanced/hubot
active_merchant,External,-1,Aleksei Gusev,2012-02-28T17:19:25Z,0,10,10,Remove double declaration of `void' method in CertoDirect.,https://github.com/hron,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-02-28T17:44:45Z,0,10,10,"Merge pull request #284 from hron/certo-direct-remove-double-void-declaration

CertoDirect: Remove double declaration of #void.",https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,Duff OMelia,2012-03-14T17:42:05Z,3,7,10,"Fixed USA Epay's handling of AVS.

In production, we're receiving a 1 character code rather than a 3
character code.  The fix actually makes this gateway more
consistent with the other gateways and handles all of the
possible AVS result codes.",https://github.com/duff,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-03-14T18:07:19Z,3,7,10,"Merge pull request #302 from spreedly/avs_usa_epay

USA ePay: Fix handling of AVS",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced.github.com,jkwade,1,Jareau Wade,2013-08-14T19:46:40Z,32,0,32,Create 2013-08-15-balanced-certified-developer-apixchange-marketplace.md,https://github.com/jkwade,https://github.com/balanced/balanced.github.com
balanced.github.com,jkwade,1,Jareau Wade,2013-08-14T19:55:19Z,12,9,21,some layout tweaks,https://github.com/jkwade,https://github.com/balanced/balanced.github.com
active_merchant,External,-1,Braintree,2012-04-12T16:21:30Z,5,5,10,Change test setup in accordance with address country mapping change,https://github.com/braintreeps,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-04-23T19:25:59Z,5,5,10,"Merge pull request #341 from braintreeps/master

Braintree Blue: Match remote test up with change to :country [braintreeps]",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced.github.com,jkwade,1,Jareau Wade,2013-08-14T20:40:37Z,6,10,16,s/twilio/sendgrid,https://github.com/jkwade,https://github.com/balanced/balanced.github.com
active_merchant,External,-1,Nathaniel Talbott,2012-05-16T20:27:37Z,1,9,10,Ogone gateway: remove duplicated method [ntalbott],https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-ruby,External,-1,Josh Deeden,2012-06-10T02:31:21Z,8,2,10,Working on resolving issue #1.  Exception is no longer thrown.  Needs more testing,https://github.com/gangster,https://github.com/balanced/balanced-ruby
balanced-ruby,External,-1,Brian Moseley,2012-08-15T01:03:37Z,9,1,10,fixes #30: allow request timeouts to be configured,https://github.com/bcm,https://github.com/balanced/balanced-ruby
hubot,External,-1,Ole Michaelis,2012-08-28T09:10:54Z,6,4,10,"Allow hubot to react on events

Events might get triggered by scripts.

For example: You have a script, which can trigger and event that some one committed to a repo. This script can be used by anyone, but the reaction should be different by every company. So it's possible to trigger a build, or just post a message in chat.

As a plus with the same event triggered by different scripts, so it wouldn't make a difference if you commit into github or just another (maybe SVN) repo. But other scripts can rely on that 'commit-received' command and act the same way.",https://github.com/nesQuick,https://github.com/balanced/hubot
hubot,External,-1,Josh Nichols,2012-09-08T18:43:16Z,5,5,10,Refactor for clarity,https://github.com/technicalpickles,https://github.com/balanced/hubot
balanced-ruby,External,-1,Joonas Bergius,2012-12-11T02:04:23Z,5,5,10,Clarified the terminology,https://github.com/joonas,https://github.com/balanced/balanced-ruby
balanced-java,remear,1,Ben Mills,2013-08-14T23:04:39Z,2,2,4,Version not detected from manifest. Use static constant for version.,https://github.com/remear,https://github.com/balanced/balanced-java
balanced-java,remear,1,Ben Mills,2013-08-14T23:32:03Z,15,0,15,Include more information in manifest,https://github.com/remear,https://github.com/balanced/balanced-java
hubot,External,-1,Johnny Wong,2012-12-29T14:35:07Z,7,3,10,node v0.8 support,https://github.com/numbcoder,https://github.com/balanced/hubot
balanced-python,External,-1,Jacob Rus,2013-01-09T21:50:11Z,9,1,10,include pending deprecation warning for the add_merchant method alias,https://github.com/jrus,https://github.com/balanced/balanced-python
